date,sentiment_score,Date,daily_return
2012-11-27,0.06356701367415653,2012-11-27,-0.008057468342128393
2012-11-28,0.04221435971435972,2012-11-28,-0.00314656166265026
2012-11-29,0.047202776694693555,2012-11-29,0.011013102879394499
2012-11-30,0.03882533998691555,2012-11-30,-0.006922268255098674
2012-12-03,0.08606908355774569,2012-12-03,0.0015545856635605926
2012-12-04,0.040311855933068054,2012-12-04,-0.017639161931550795
2012-12-05,0.047008670283717545,2012-12-05,-0.06435723805162319
2012-12-06,0.057072144843883975,2012-12-06,0.015683444398656876
2012-12-07,0.0491432887211683,2012-12-07,-0.025564243941468834
2012-12-10,0.06038888888888889,2012-12-10,-0.006432802295745055
2012-12-11,0.050192728876062215,2012-12-11,0.021837770175499926
2012-12-12,0.037201630238353406,2012-12-12,-0.004414754164225099
2012-12-13,0.0563012479233036,2012-12-13,-0.017272479029124765
2012-12-14,0.04022876146616701,2012-12-14,-0.03756949792031383
2012-12-17,0.07478387842682553,2012-12-17,0.017732872406981848
2012-12-18,0.036038438083892635,2012-12-18,0.02904598956906468
2012-12-19,0.034769401258107624,2012-12-19,-0.014216122587258684
2012-12-20,0.046618913386355244,2012-12-20,-0.008701846525115298
2012-12-21,0.06755567339378228,2012-12-21,-0.004599735650967052
2012-12-24,0.07670866384739217,2012-12-24,0.0016170571587519333
2012-12-26,0.049920131548038524,2012-12-26,-0.013784435178713417
2012-12-27,0.07106558210114695,2012-12-27,0.00401609811757675
2012-12-28,0.08610077894058477,2012-12-28,-0.010619677215167433
2012-12-31,0.06941710633116883,2012-12-31,0.04430935899813293
2013-01-02,0.054829244829244825,2013-01-02,0.03168182083746385
2013-01-03,0.044378110266823347,2013-01-03,-0.012622338344294604
2013-01-04,0.045409476922081964,2013-01-04,-0.02785461916537202
2013-01-07,0.04735688005080923,2013-01-07,-0.00588242850704479
2013-01-08,0.0337695248221564,2013-01-08,0.0026915889863274867
2013-01-09,0.040399158510571555,2013-01-09,-0.01562880733844252
2013-01-10,0.043304363151691394,2013-01-10,0.012396012207449125
2013-01-11,0.06820679032337386,2013-01-11,-0.006131845086675081
2013-01-14,0.051140354407286676,2013-01-14,-0.03565262251012713
2013-01-15,0.04012338697277222,2013-01-15,-0.03154954623716
2013-01-16,0.02088704760679283,2013-01-16,0.04150899924959495
2013-01-17,0.04256075269354715,2013-01-17,-0.006737962562594513
2013-01-18,0.04550830272421181,2013-01-18,-0.005331590179972978
2013-01-22,0.048698772708012955,2013-01-22,0.009540234705294415
2013-01-23,0.04577979135377094,2013-01-23,0.018305437219664933
2013-01-24,0.026635537330491458,2013-01-24,-0.12355787649663619
2013-01-25,0.06413831347715646,2013-01-25,-0.023573960159679608
2013-01-28,0.03682435236720951,2013-01-28,0.02261981171223737
2013-01-29,0.03497058634434872,2013-01-29,0.018762763767101287
2013-01-30,0.023215024751483085,2013-01-30,-0.0031425093951100713
2013-01-31,0.031144630022547436,2013-01-31,-0.0029331436450017456
2013-02-01,0.05725467403571979,2013-02-01,-0.004105696270819248
2013-02-04,0.038477037171527305,2013-02-04,-0.02491054247029434
2013-02-05,0.024453174077491015,2013-02-05,0.0350881630992359
2013-02-06,0.03275057402415893,2013-02-06,-0.0010703929155269076
2013-02-07,0.03791228395840046,2013-02-07,0.029733724120557525
2013-02-08,0.0317993920505336,2013-02-08,0.014437346137128992
2013-02-11,0.05819719541786581,2013-02-11,0.010421707266125901
2013-02-12,0.019072664684209824,2013-02-12,-0.025066042806945465
2013-02-13,0.041087703836499984,2013-02-13,-0.0019021434376783608
2013-02-14,0.021138082751428273,2013-02-14,-0.0008991714891375402
2013-02-15,0.028604256104256105,2013-02-15,-0.013780938173140744
2013-02-19,0.056480486033466164,2013-02-19,-0.0003698034773174097
2013-02-20,0.03666028046028046,2013-02-20,-0.0242178449003857
2013-02-21,0.02164335698850624,2013-02-21,-0.00621569523967147
2013-02-22,0.053276699673251396,2013-02-22,0.010648692553285155
2013-02-25,0.054211106759572025,2013-02-25,-0.01776779445814236
2013-02-26,0.032267341531640424,2013-02-26,0.013933942623716833
2013-02-27,0.02439343078595775,2013-02-27,-0.009800324759602241
2013-02-28,0.03159778880518984,2013-02-28,-0.00713023510002897
2013-03-01,0.04341854803010181,2013-03-01,-0.024762334115340123
2013-03-04,0.030472994240947564,2013-03-04,-0.024206017170800065
2013-03-05,0.047463559375565956,2013-03-05,0.026401426398384942
2013-03-06,0.062479906186931604,2013-03-06,-0.01271032182063625
2013-03-07,0.029346797382511672,2013-03-07,0.011558813566977522
2013-03-08,0.07987274109211749,2013-03-08,0.002647265160875767
2013-03-11,0.03956682895168009,2013-03-11,0.01424529041372069
2013-03-12,0.044878553820518106,2013-03-12,-0.021558532297626165
2013-03-13,0.05465611706550368,2013-03-13,-0.0001869949146257044
2013-03-14,0.034857710143969683,2013-03-14,0.009688526491099525
2013-03-15,0.06709155464418622,2013-03-15,0.025803318225122274
2013-03-18,0.04067881412716879,2013-03-18,0.02718322155334496
2013-03-19,0.04275812631209779,2013-03-19,-0.0026991103274508488
2013-03-20,0.02253121502626453,2013-03-20,-0.005302925642142742
2013-03-21,0.047783076678278705,2013-03-21,0.0014379652605458482
2013-03-22,0.034048559465226134,2013-03-22,0.02027674294105064
2013-03-25,0.05689992906765058,2013-03-25,0.003615485183621203
2013-03-26,0.024034604477312812,2013-03-26,-0.005263004355566592
2013-03-27,0.04227450729095465,2013-03-27,-0.019647327113170743
2013-03-28,0.058716117083341964,2013-03-28,-0.020836986490212372
2013-04-01,0.05609289373178262,2013-04-01,-0.031061974642990098
2013-04-02,0.03998242301433791,2013-04-02,0.002051300307168269
2013-04-03,0.048766137457313924,2013-04-03,0.005119094011857728
2013-04-04,0.07057403458895997,2013-04-04,-0.009884384511862798
2013-04-05,0.017273428731762065,2013-04-05,-0.010567779942243338
2013-04-08,0.0465424260154884,2013-04-08,0.00711218710871897
2013-04-09,0.0604804485132354,2013-04-09,0.001807163688102742
2013-04-10,0.06054145035466875,2013-04-10,0.020398824886398437
2013-04-11,0.036656995722373256,2013-04-11,-0.003121580429723325
2013-04-12,0.07632529123992539,2013-04-12,-0.010429767489378627
2013-04-15,0.03247791512205501,2013-04-15,-0.02315014862611453
2013-04-16,0.06381885213692993,2013-04-16,0.015219884085206026
2013-04-17,0.017259916597484656,2013-04-17,-0.0549929313757872
2013-04-18,0.03771493339810171,2013-04-18,-0.026687996455040497
2013-04-19,0.04177187235581396,2013-04-19,-0.0038769498805391045
2013-04-22,0.05494192892314279,2013-04-22,0.020843130987407088
2013-04-23,0.04129921400897429,2013-04-23,0.018712388572629246
2013-04-24,0.015294225762040132,2013-04-24,-0.001649839374099904
2013-04-25,0.027772077333897985,2013-04-25,0.007201953106416914
2013-04-26,0.05039989485822819,2013-04-26,0.021597488340478588
2013-04-29,0.05144967977054245,2013-04-29,0.03096825474360898
2013-04-30,0.01967890363855554,2013-04-30,0.02943353491118672
2013-05-01,0.05173761066405941,2013-05-01,-0.007882024115052788
2013-05-02,0.027242787195168146,2013-05-02,0.014181898866384435
2013-05-03,0.06356947351152649,2013-05-03,0.010010926402544529
2013-05-06,0.049089432966678476,2013-05-06,0.02384539322406698
2013-05-07,0.03445178099083153,2013-05-07,-0.0044493214756003985
2013-05-08,0.03658358284753819,2013-05-08,0.011293369299134381
2013-05-09,0.03183687685063832,2013-05-09,-0.008723919153785564
2013-05-10,0.050169393123938574,2013-05-10,-0.008319317126898262
2013-05-13,0.06978226268427273,2013-05-13,0.003907664311543657
2013-05-14,0.057308593178158396,2013-05-14,-0.02392606597620861
2013-05-15,0.039210908609131546,2013-05-15,-0.033816743172868535
2013-05-16,0.03909876340256087,2013-05-16,0.013361284655953876
2013-05-17,0.07741483778797212,2013-05-17,-0.0030375298015273833
2013-05-20,0.04976086317631961,2013-05-20,0.022319413017957146
2013-05-21,0.06801426613373515,2013-05-21,-0.007382769805061362
2013-05-22,0.04177554917873824,2013-05-22,0.003843745060398307
2013-05-23,0.04518595625465855,2013-05-23,0.0017901572144218836
2013-05-24,0.0625824935783442,2013-05-24,0.006807636808414008
2013-05-28,0.053625474671527305,2013-05-28,-0.00833432833828096
2013-05-29,0.055138653434107975,2013-05-29,0.00795143781546459
2013-05-30,0.07226426137096868,2013-05-30,0.014900543381163311
2013-05-31,0.06951680109152177,2013-05-31,-0.004096551383751423
2013-06-03,0.05788793301532155,2013-06-03,0.0022011795056759986
2013-06-04,0.027339571030536122,2013-06-04,-0.0031284127944459783
2013-06-05,0.05847210420815793,2013-06-05,-0.009347655238891694
2013-06-06,0.04054868802433737,2013-06-06,-0.014940254006016618
2013-06-07,0.03781156682732929,2013-06-07,0.007640471142148053
2013-06-10,0.03684406884904672,2013-06-10,-0.006609180825360106
2013-06-11,0.04840429046963138,2013-06-11,-0.0029394256147226017
2013-06-12,0.05174739575698943,2013-06-12,-0.012362600729400763
2013-06-13,0.05366878892640017,2013-06-13,0.008722842467401959
2013-06-14,0.058886064784188105,2013-06-14,-0.013556280323174574
2013-06-17,0.04238492473435655,2013-06-17,0.004534431163694119
2013-06-18,0.04182302965449033,2013-06-18,-0.0005324117283928009
2013-06-19,0.03324856991605039,2013-06-19,-0.02031153715585854
2013-06-20,0.056367639320659454,2013-06-20,-0.014562705718141777
2013-06-21,0.028838985088985088,2013-06-21,-0.008012766124617987
2013-06-24,0.04224320927151116,2013-06-24,-0.026505531624361645
2013-06-25,0.07845285391890995,2013-06-25,0.0002237058015703841
2013-06-26,0.06865232570344254,2013-06-26,-0.01132556214751057
2013-06-27,0.05958073391456625,2013-06-27,-0.01077711300967843
2013-06-28,0.06246867334471213,2013-06-28,0.006983812685809498
2013-07-01,0.041908971938227256,2013-07-01,0.03200270798149596
2013-07-02,0.05613847078420811,2013-07-02,0.022652553455010827
2013-07-03,0.06793807202898111,2013-07-03,0.005520035008672375
2013-07-05,0.08226657437317336,2013-07-05,-0.008032258802531445
2013-07-08,0.0697636992160188,2013-07-08,-0.005678053723517484
2013-07-09,0.055384178062332264,2013-07-09,0.017588556042228864
2013-07-10,0.07365687487116059,2013-07-10,-0.003835928451021764
2013-07-11,0.04604295990205081,2013-07-11,0.015591889427476913
2013-07-12,0.06934219142202336,2013-07-12,-0.0018255172655116114
2013-07-15,0.06322248627660998,2013-07-15,0.002180648254577866
2013-07-16,0.028115078605604922,2013-07-16,0.006457099180782633
2013-07-17,0.029939313245234297,2013-07-17,0.00025587855065656306
2013-07-18,0.07426894851079112,2013-07-18,0.003369668480330823
2013-07-19,0.03082880112152264,2013-07-19,-0.015772660773903047
2013-07-22,0.05285905651497049,2013-07-22,0.0032000439405972525
2013-07-23,0.04468340573262853,2013-07-23,-0.01717046726683613
2013-07-24,0.03795757459556874,2013-07-24,0.051361538886075975
2013-07-25,0.042185519982282565,2013-07-25,-0.004562878348354782
2013-07-26,0.03374158704651129,2013-07-26,0.005678790224675767
2013-07-29,0.035762226641243657,2013-07-29,0.015419791246293668
2013-07-30,0.03609225416290633,2013-07-30,0.012349356570310555
2013-07-31,0.04047873991309745,2013-07-31,-0.0017428192358021066
2013-08-01,0.0387937666326821,2013-08-01,0.009170734723861873
2013-08-02,0.04766652187570555,2013-08-02,0.012831813717282925
2013-08-05,0.051293675064317264,2013-08-05,0.014939432535268304
2013-08-06,0.03480685679872672,2013-08-06,-0.00894675867846273
2013-08-07,0.02796808073947535,2013-08-07,-0.0005805258173304795
2013-08-08,0.0338783537467748,2013-08-08,-0.0019913116206623505
2013-08-09,0.04401448176764632,2013-08-09,-0.014229887820844334
2013-08-12,0.040213811787341194,2013-08-12,0.02840807431610326
2013-08-13,0.0440181811440853,2013-08-13,0.04752211326664413
2013-08-14,0.07257357084914841,2013-08-14,0.018240358040630955
2013-08-15,0.061297032372789946,2013-08-15,-0.0011836584924088678
2013-08-16,0.06115047313977275,2013-08-16,0.008877551808211148
2013-08-19,0.06276260802243948,2013-08-19,0.010769870003040749
2013-08-20,0.09935545759226111,2013-08-20,-0.013136585174695181
2013-08-21,0.057193144217313405,2013-08-21,0.0025741570758723853
2013-08-22,0.02763467564773535,2013-08-22,0.0011942139757439296
2013-08-23,0.07181347692711329,2013-08-23,-0.003856388580844028
2013-08-26,0.05386947652419965,2013-08-26,0.0038914506304617014
2013-08-27,0.04709893210530965,2013-08-27,-0.028590484031841168
2013-08-28,0.06158657186434964,2013-08-28,0.004728637857477125
2013-08-29,0.05027613582430858,2013-08-29,0.0016296024460387137
2013-08-30,0.07154042968616428,2013-08-30,-0.009111501912401065
2013-09-03,0.05532126967978287,2013-09-03,0.0027913062578581727
2013-09-04,0.060535537447302154,2013-09-04,0.020692069152154824
2013-09-05,0.051212662689270876,2013-09-05,-0.0068575121553692275
2013-09-06,0.0706777163985753,2013-09-06,0.005956578511001842
2013-09-09,0.049101643297107665,2013-09-09,0.015956730072743897
2013-09-10,0.031620388624658075,2013-09-10,-0.02277906293241061
2013-09-11,0.05707524523348991,2013-09-11,-0.05444375689060643
2013-09-12,0.061444403116245765,2013-09-12,0.010647917225283354
2013-09-13,0.058377468827468824,2013-09-13,-0.01648037756130294
2013-09-16,0.05130901901623827,2013-09-16,-0.03179172722906287
2013-09-17,0.06090130772005772,2013-09-17,0.011552517595639467
2013-09-18,0.058755941117418685,2013-09-18,0.020556924462241444
2013-09-19,0.04511223752027566,2013-09-19,0.016398353003962418
2013-09-20,0.047688152958152964,2013-09-20,-0.010353394637490188
2013-09-23,0.05295307954831765,2013-09-23,0.0496994825498156
2013-09-24,0.05356501625683211,2013-09-24,-0.0031391476082577308
2013-09-25,0.048666525273668125,2013-09-25,-0.01547705996536275
2013-09-26,0.05731847142719108,2013-09-26,0.00973962544746021
2013-09-27,0.058917007498295836,2013-09-27,-0.007136604105055788
2013-09-30,0.055005115117055414,2013-09-30,-0.012428901511915669
2013-10-01,0.041801066673225765,2013-10-01,0.02351325362787704
2013-10-02,0.055809795433324844,2013-10-02,0.003279347891644857
2013-10-03,0.056407370957654246,2013-10-03,-0.012562618516380186
2013-10-04,0.07158566775414602,2013-10-04,-0.0007859801748508755
2013-10-07,0.052221998748547424,2013-10-07,0.00977183807010329
2013-10-08,0.0522861779451614,2013-10-08,-0.013962107786231304
2013-10-09,0.02295223623275949,2013-10-09,0.011747812124014656
2013-10-10,0.057583769685136434,2013-10-10,0.006268108946455575
2013-10-11,0.06024596057759323,2013-10-11,0.006473885857094297
2013-10-14,0.0717211340057293,2013-10-14,0.006554304369908559
2013-10-15,0.042742721186598734,2013-10-15,0.005322344728160733
2013-10-16,0.043783804599280794,2013-10-16,0.004872910752927506
2013-10-17,0.056064666454276844,2013-10-17,0.006765230698306812
2013-10-18,0.06464162169641623,2013-10-18,0.008701296785509571
2013-10-21,0.04330307925440669,2013-10-21,0.02450414620796959
2013-10-22,0.04226325668633361,2013-10-22,-0.002857975398241952
2013-10-23,0.03240405191122895,2013-10-23,0.009791060626065606
2013-10-24,0.03467038165047014,2013-10-24,0.01323888169902343
2013-10-25,0.04241542144502671,2013-10-25,-0.011185965843824808
2013-10-28,0.04149024006296734,2013-10-28,0.007453148132123166
2013-10-29,0.030718225917140924,2013-10-29,-0.024911333574381467
2013-10-30,0.045394793928847085,2013-10-30,0.015909453439897803
2013-10-31,0.04074211788577795,2013-10-31,-0.004191142730860853
2013-11-01,0.05090396930725397,2013-11-01,-0.005108243649996069
2013-11-04,0.046667945353733024,2013-11-04,0.012922400546516277
2013-11-05,0.048810499957558776,2013-11-05,-0.0024685124833216943
2013-11-06,0.03063553407303407,2013-11-06,-0.0028324526642823367
2013-11-07,0.030043888645210234,2013-11-07,-0.016183315553318423
2013-11-08,0.06432896016935565,2013-11-08,0.015746629291139458
2013-11-11,0.060713173918992884,2013-11-11,-0.0029003750365468317
2013-11-12,0.03687493159048483,2013-11-12,0.0018497125352807675
2013-11-13,0.06797376526368124,2013-11-13,0.0011920206932063415
2013-11-14,0.05604610556209135,2013-11-14,0.014463276809615566
2013-11-15,0.0661007926624365,2013-11-15,-0.006001856824455087
2013-11-18,0.06100213658258465,2013-11-18,-0.012114863140553322
2013-11-19,0.06364349403261983,2013-11-19,0.0017743376004764055
2013-11-20,0.03171962850796884,2013-11-20,-0.008757934421182112
2013-11-21,0.050484480428454534,2013-11-21,0.011922543893978066
2013-11-22,0.08301471846717245,2013-11-22,-0.002571538364510517
2013-11-25,0.076738714425164,2013-11-25,0.007579692231462376
2013-11-26,0.06088602195276156,2013-11-26,0.018444278316939844
2013-11-27,0.08582912019043407,2013-11-27,0.023547357525498303
2013-11-29,0.07480021488173662,2013-11-29,0.018518167994094448
2013-12-02,0.0662708386384857,2013-12-02,-0.00870421131679433
2013-12-03,0.044366010085626295,2013-12-03,0.02737502086891208
2013-12-04,0.05220168038806432,2013-12-04,-0.002330322262988904
2013-12-05,0.0350380719168598,2013-12-05,0.005132255055792401
2013-12-06,0.06442986817986818,2013-12-06,-0.013875843780576269
2013-12-09,0.06065336981059977,2013-12-09,0.011446711312986357
2013-12-10,0.04241150366956819,2013-12-10,-0.001553893348118729
2013-12-11,0.05569815235570703,2013-12-11,-0.007408752928761531
2013-12-12,0.03634534060781349,2013-12-12,-0.001461068456825032
2013-12-13,0.05017317062969237,2013-12-13,-0.010900466954042565
2013-12-16,0.06524273800763866,2013-12-16,0.0055375952968435005
2013-12-17,0.06535456108473517,2013-12-17,-0.0045023982847254285
2013-12-18,0.06375978240926694,2013-12-18,-0.007604043678711037
2013-12-19,0.030874621021679843,2013-12-19,-0.011456102795612821
2013-12-20,0.0538743893082736,2013-12-20,0.008375327146300515
2013-12-23,0.05215950057475481,2013-12-23,0.03837738838179883
2013-12-24,0.1174727845683728,2013-12-24,-0.0042449700387234834
2013-12-26,0.11795209394656908,2013-12-26,-0.006640952110732901
2013-12-27,0.10763812564330698,2013-12-27,-0.006756593366137431
2013-12-30,0.0765890447087926,2013-12-30,-0.009944976248155046
2013-12-31,0.0791001733868226,2013-12-31,0.011721682570964953
2014-01-02,0.08070306236972903,2014-01-02,-0.014063340456178186
2014-01-03,0.061084086478823324,2014-01-03,-0.021966180976152327
2014-01-06,0.07946639009139009,2014-01-06,0.005453047870917382
2014-01-07,0.05705039224950729,2014-01-07,-0.007151592169369114
2014-01-08,0.04861938849756646,2014-01-08,0.006333049013616643
2014-01-09,0.02961349440861889,2014-01-09,-0.012770128240239265
2014-01-10,0.035958015048924145,2014-01-10,-0.006672750521053983
2014-01-13,0.05144781144781145,2014-01-13,0.005235158159673237
2014-01-14,0.06077946053410929,2014-01-14,0.019898362344644704
2014-01-15,0.06173364777842389,2014-01-15,0.020076873533580564
2014-01-16,0.08131153378737921,2014-01-16,-0.005580014418227974
2014-01-17,0.11003302360238776,2014-01-17,-0.02450146127698727
2014-01-21,0.062029085012955974,2014-01-21,0.015536463901630215
2014-01-22,0.045807666294014414,2014-01-22,0.004444342481318975
2014-01-23,0.042215503013710375,2014-01-23,0.008467281090049239
2014-01-24,0.055848786872042686,2014-01-24,-0.018177668303070216
2014-01-27,0.06214172071314929,2014-01-27,0.008112566095796137
2014-01-28,0.045957022209970326,2014-01-28,-0.07992709271596954
2014-01-29,0.04077217794220031,2014-01-29,-0.011352740697636587
2014-01-30,0.05854405948904107,2014-01-30,-0.0019372764246604612
2014-01-31,0.06063491002461591,2014-01-31,0.001640665151186882
2014-02-03,0.04913071714016048,2014-02-03,0.0018577876898875356
2014-02-04,0.038284634342695766,2014-02-04,0.014475980232699248
2014-02-05,0.02332461679585573,2014-02-05,0.0074687904025663165
2014-02-06,0.037925867221142814,2014-02-06,0.005828669562630173
2014-02-07,0.024948151066037247,2014-02-07,0.01398993448663477
2014-02-10,0.07036950382807801,2014-02-10,0.01791492597419797
2014-02-11,0.046040242033803316,2014-02-11,0.013176051569383729
2014-02-12,0.05316252570447201,2014-02-12,-7.473900888588236e-05
2014-02-13,0.04725469354806894,2014-02-13,0.01587942687341548
2014-02-14,0.061273714153024496,2014-02-14,-0.0008083338776189164
2014-02-18,0.04647540677713092,2014-02-18,0.003676648466303334
2014-02-19,0.04767351686534635,2014-02-19,-0.01578828011661526
2014-02-20,0.04091830831280188,2014-02-20,-0.011574402160591246
2014-02-21,0.06328033986083724,2014-02-21,-0.011107869921776925
2014-02-24,0.04385995215263508,2014-02-24,0.004378580828768852
2014-02-25,0.05041729313751126,2014-02-25,-0.010406162374616779
2014-02-26,0.06752684389500309,2014-02-26,-0.009022227754053369
2014-02-27,0.059557234748602826,2014-02-27,0.019947509090387783
2014-02-28,0.008388797604126072,2014-02-28,-0.002709952176975672
2014-03-03,0.04798603082716143,2014-03-03,0.0028889602469091002
2014-03-04,0.04298439234620669,2014-03-04,0.006593299518764972
2014-03-05,0.07813330409887297,2014-03-05,0.0021084254980463513
2014-03-06,0.04917915682802046,2014-03-06,-0.003024163622255216
2014-03-07,0.056131737885770146,2014-03-07,-0.000584311901157597
2014-03-10,0.05560711403686611,2014-03-10,0.0009051701614477548
2014-03-11,0.02851386490837358,2014-03-11,0.009737893750425775
2014-03-12,0.06545221577966454,2014-03-12,0.0009698973523413201
2014-03-13,0.038851422210644325,2014-03-13,-0.011107330230796353
2014-03-14,0.051254161729022064,2014-03-14,-0.011230828725079522
2014-03-17,0.07492038877966384,2014-03-17,0.003907347395597949
2014-03-18,0.04602098449680997,2014-03-18,0.008846516328625986
2014-03-19,0.06772393410592167,2014-03-19,-0.0002634308557487586
2014-03-20,0.030274349158646678,2014-03-20,-0.004819091561366617
2014-03-21,0.07947326205378352,2014-03-21,0.007887412033465546
2014-03-24,0.052183591531785666,2014-03-24,0.011860586773716486
2014-03-25,0.04486886913970247,2014-03-25,0.010756452011106532
2014-03-26,0.0462864482261034,2014-03-26,-0.009559436554368972
2014-03-27,0.033540423591559954,2014-03-27,-0.0042984411605329065
2014-03-28,0.06892127469797373,2014-03-28,-0.0011161470364537962
2014-03-31,0.04952963560509761,2014-03-31,-0.00022372793234182176
2014-04-01,0.045777508681472096,2014-04-01,0.009148624376853043
2014-04-02,0.07778012397816798,2014-04-02,0.0016608752992381959
2014-04-03,0.041243119955241166,2014-04-03,-0.006929938994577944
2014-04-04,0.017478468564740605,2014-04-04,-0.012936391833445082
2014-04-07,0.062048623298623304,2014-04-07,-0.015700788708324698
2014-04-08,0.05467279734054626,2014-04-08,-5.713043575195087e-05
2014-04-09,0.06462762739268764,2014-04-09,0.013143770220336304
2014-04-10,0.05155342947355395,2014-04-10,-0.012897948161547546
2014-04-11,0.1121525122254289,2014-04-11,-0.0073929083212253
2014-04-14,0.07313523865176758,2014-04-14,0.003983332960942665
2014-04-15,0.08066700964987902,2014-04-15,-0.007130506314069973
2014-04-16,0.06448110221210837,2014-04-16,0.0020270564448319206
2014-04-17,0.056760047104874686,2014-04-17,0.011426016947246875
2014-04-21,0.08951472368311211,2014-04-21,0.011867800316741839
2014-04-22,0.05189201539201539,2014-04-22,0.0009975341441164076
2014-04-23,0.06440955746511301,2014-04-23,-0.0130712857104478
2014-04-24,0.04351276856735372,2014-04-24,0.08198181219417244
2014-04-25,0.056140137384377016,2014-04-25,0.007344762206565436
2014-04-28,0.041875611652860786,2014-04-28,0.03872785097682874
2014-04-29,0.030674952775946156,2014-04-29,-0.0029625496077424485
2014-04-30,0.03667704637163625,2014-04-30,-0.0037819451167457885
2014-05-01,0.023938444297050852,2014-05-01,0.002355924324056069
2014-05-02,0.06299235504478472,2014-05-02,0.0018596739527876327
2014-05-05,0.05333894430115871,2014-05-05,0.014141178319376557
2014-05-06,0.02790848278456817,2014-05-06,-0.010898688681980184
2014-05-07,0.02287225816795709,2014-05-07,-0.003499458325859739
2014-05-08,0.03305466620570787,2014-05-08,-0.0017826061926244918
2014-05-09,0.05223472006238997,2014-05-09,-0.004166499611919172
2014-05-12,0.03631443662359693,2014-05-12,0.012449801642871572
2014-05-13,0.03112207260448466,2014-05-13,0.001568710221444558
2014-05-14,0.05404350336625879,2014-05-14,0.0001850795164923813
2014-05-15,0.032124678461634984,2014-05-15,-0.008503430615098173
2014-05-16,0.05790933011283416,2014-05-16,0.01475852780184539
2014-05-19,0.07526512906180956,2014-05-19,0.011848947742624905
2014-05-20,0.012896938809619314,2014-05-20,0.00019846092304431906
2014-05-21,0.05143238657470156,2014-05-21,0.0026462536712981155
2014-05-22,0.06778003819085984,2014-05-22,0.0015830831528909073
2014-05-23,0.08925109370347466,2014-05-23,0.011296689549372463
2014-05-27,0.0541745801479844,2014-05-27,0.018725966544997696
2014-05-28,0.06299447309001449,2014-05-28,-0.002589553207869133
2014-05-29,0.06313429667306407,2014-05-29,0.018220819304315627
2014-05-30,0.06737613908161853,2014-05-30,-0.0037459529437909866
2014-06-02,0.037277127037197086,2014-06-02,-0.0068718690821182316
2014-06-03,0.06521110508635967,2014-06-03,0.014141240481857276
2014-06-04,0.07339896165057803,2014-06-04,0.01141880460518152
2014-06-05,0.07218135896577925,2014-06-05,0.00392368941545973
2014-06-06,0.056928909428909436,2014-06-06,-0.002749648975518326
2014-06-09,0.052605859473418996,2014-06-09,0.01600105618768688
2014-06-10,0.04757499976080446,2014-06-10,0.005869976527097753
2014-06-11,0.046961242215667,2014-06-11,-0.0041377052040108
2014-06-12,0.06393786242454523,2014-06-12,-0.016727321973370568
2014-06-13,0.064989338718389,2014-06-13,-0.0109437841940625
2014-06-16,0.06246332033551134,2014-06-16,0.010079025096669358
2014-06-17,0.05381855660552158,2014-06-17,-0.0013014761395573338
2014-06-18,0.053398593144190015,2014-06-18,0.0010859768225537358
2014-06-19,0.041744514760915466,2014-06-19,-0.0034713560199913784
2014-06-20,0.07805394594250016,2014-06-20,-0.010341863187981248
2014-06-23,0.052847938605917334,2014-06-23,-0.0008801525040414981
2014-06-24,0.05965045162791064,2014-06-24,-0.006055547131209038
2014-06-25,0.061864136736435364,2014-06-25,0.0008864861555886172
2014-06-26,0.042638993089690304,2014-06-26,0.005976283702604723
2014-06-27,0.05689451017824034,2014-06-27,0.011881179841779277
2014-06-30,0.03668065201862419,2014-06-30,0.010327900926355715
2014-07-01,0.049760915178420205,2014-07-01,0.006348938791026493
2014-07-02,0.045375433094832635,2014-07-02,-0.0004273328281917399
2014-07-03,0.07446708609159972,2014-07-03,0.005883419067376883
2014-07-07,0.05753030993461615,2014-07-07,0.020631409892600372
2014-07-08,0.037576160853599876,2014-07-08,-0.0064600541098704944
2014-07-09,0.05317483143804083,2014-07-09,0.0004193123115074915
2014-07-10,0.04802302149125919,2014-07-10,-0.0036687575515870208
2014-07-11,0.07465799250036977,2014-07-11,0.0018937865846169188
2014-07-14,0.04229855158621039,2014-07-14,0.012917487202810163
2014-07-15,0.07044232406089229,2014-07-15,-0.011716159886488553
2014-07-16,0.05583891177065381,2014-07-16,-0.005665216548791818
2014-07-17,0.05358869128199025,2014-07-17,-0.017830737550107778
2014-07-18,0.06877616919828758,2014-07-18,0.014394856481855012
2014-07-21,0.043370193017073434,2014-07-21,-0.0051891347957891965
2014-07-22,0.04145365216793788,2014-07-22,0.008303363188879809
2014-07-23,0.033678961438605354,2014-07-23,0.026076738731105165
2014-07-24,0.041702398390464857,2014-07-24,-0.001646206514866022
2014-07-25,0.049770963019138206,2014-07-25,0.006595950905798897
2014-07-28,0.029228747795414466,2014-07-28,0.013822134618693083
2014-07-29,0.0423278466349497,2014-07-29,-0.006463304348432786
2014-07-30,0.033420904268361896,2014-07-30,-0.00233814831433532
2014-07-31,0.012494471680819607,2014-07-31,-0.02598050454780687
2014-08-01,0.02933556691535415,2014-08-01,0.005544023759714634
2014-08-04,0.03833142378206756,2014-08-04,-0.005617659088032467
2014-08-05,0.036076414833264146,2014-08-05,-0.0049166732913686895
2014-08-06,0.022102308656771593,2014-08-06,-0.0016819403347395623
2014-08-07,0.02612447483945657,2014-08-07,-0.00010584967690840941
